sample_id,mask_ratio,high_interference_coverage,target_mask_overlap_ratio,mask_in_noisy_mae,mask_out_noisy_mae,mask_in_v11_mae,mask_out_v11_mae,mask_in_v13_mae,mask_out_v13_mae
1810,0.10277478448275862,0.8492597577388964,0.008620689655172414,0.07326820628875941,0.0013224091585560783,0.017350093479991818,0.010729288005098528,0.01630765828890026,0.001322410139699843
1358,0.17079741379310345,1.0,0.13793103448275862,5.240684163080378,0.058390200319451226,0.06179500334953416,0.024261878319538566,0.3871615433668269,0.058390201072435914
844,0.1372575431034483,0.9973082099596231,0.13793103448275862,5.762883719908321,0.0195379876783611,0.06843294132937591,0.01587502118223148,0.37435181486498637,0.019537989317683448
558,0.1336206896551724,0.9582772543741588,0.14310344827586208,7.876222411375105,0.07503244136436575,0.6008008340282299,0.16256024078935372,0.5128107211845075,0.07503245829132983
501,0.13698814655172414,0.9959623149394348,0.13793103448275862,4.442310795000117,0.010412193519266352,0.34723599377395364,0.09225593061361782,0.2961053335087021,0.01041220403997285
1475,0.12122844827586207,0.9448183041722745,0.020689655172413793,0.4023375368722094,0.0038144648436739034,0.05946864248328833,0.014177821243696946,0.0470722492741626,0.003814466816301485
1394,0.009428879310344827,0.021534320323014805,0.0,0.0,0.0,0.0074056600219188345,0.009884801872476912,0.007129638091979329,1.2653847956456233e-09
594,0.1310614224137931,0.9703903095558546,0.09425287356321839,1.2162498789861589,0.009635439788391532,0.16132474899510335,0.03298932466528109,0.1416847820029004,0.009635445174223822
1458,0.14075969827586207,1.0,0.13793103448275862,13.351093579519501,0.027116434116718623,0.21363222120420486,0.042473632505738386,0.9079157244431123,0.027116439394467097
1075,0.08917025862068965,0.7496635262449529,0.07586206896551724,2.303900096770043,0.06228861438486092,0.44657295153899185,0.16317755395312497,0.39724682076027434,0.062288628680093314
613,0.12392241379310345,0.9407806191117093,0.06206896551724138,0.7033062674634867,0.007561436184941637,0.12734916646271185,0.019505533875458142,0.09854702485368359,0.007561439303870232
310,0.1255387931034483,0.9865410497981157,0.034482758620689655,0.20715846959412093,0.0008791982315036682,0.03176843447196125,0.009096534595054833,0.027787965823363982,0.0008791993302834068
741,0.12082435344827586,0.9219380888290714,0.03793103448275862,0.40001163817009155,0.005412205582156243,0.06025294013088482,0.015309300470658626,0.043221992729389334,0.005412207589093819
1673,0.12688577586206898,0.9636608344549125,0.010344827586206896,0.4174341836393462,0.0033083649772907863,0.028904157034719668,0.011409979921399563,0.02982629746285215,0.0033083661906354164
1747,0.029498922413793104,0.2570659488559892,0.0,0.008327865322145979,0.0006606201144350875,0.01540276130520303,0.009652563156456465,0.029186595573683884,0.0006606204883613661
709,0.12473060344827586,0.9676985195154778,0.006896551724137931,0.0687376967827267,0.0005734012673954432,0.012300380949830818,0.009484603502658097,0.01320564028130425,0.0005734018733417201
1896,0.14156788793103448,0.9851951547779273,0.12643678160919541,2.9138100558036464,0.03904766997880708,0.3905914051321705,0.12246922130445118,0.32308841538155003,0.03904767906024635
