rho,pfa,dilation_iter,mean_mask_ratio,mean_noisy_spectrum_mae,mean_pred_spectrum_mae,aggregate_spectrum_mae_improvement_ratio,median_spectrum_mae_improvement_ratio,spectrum_improved_rate,mean_noisy_peak_error,mean_pred_peak_error,aggregate_peak_error_improvement_ratio,median_peak_error_improvement_ratio,peak_improved_rate,mean_clean_noise_floor,mean_pred_noise_floor,pred_to_clean_noise_floor_ratio,mean_pred_peak_keep_ratio,median_pred_peak_keep_ratio,valid_label_peak_sample_count,valid_label_peak_sample_rate,mean_label_peak_clean_mean,mean_label_peak_noisy_mean,mean_label_peak_pred_mean,aggregate_label_pred_peak_keep_ratio,mean_label_pred_peak_keep_ratio,median_label_pred_peak_keep_ratio,aggregate_label_noisy_peak_keep_ratio,mean_label_noisy_peak_keep_ratio,mean_label_peak_error_noisy,mean_label_peak_error_pred,mean_label_peak_error_improvement,label_peak_error_improved_rate,score
1.0,0.0001,2,0.1579694234913793,383.13804498859594,23.153071191917032,0.9395698978612104,0.8270487075305788,0.81,293.361831799723,55.41929792447798,0.8110889286977437,0.5645712081661227,0.665,56.853570433748025,59.463500880869354,1.0459061836786963,0.9967517685184132,0.9519215775788611,200,1.0,743.8704107537037,953.2076310256223,708.9501999740659,0.9530560561694394,0.9583678577136182,0.9583213370900028,1.2814162483755929,1.2758334866399497,284.7572725616781,61.29363257888005,223.46363998279804,0.665,2.5170315718961325
1.0,0.001,0,0.05102976831896552,383.13804498859594,23.153071191917032,0.9395698978612104,0.8270487075305788,0.81,293.361831799723,55.41929792447798,0.8110889286977437,0.5645712081661227,0.665,56.853570433748025,59.463500880869354,1.0459061836786963,0.9967517685184132,0.9519215775788611,200,1.0,743.8704107537037,953.2076310256223,708.9501999740659,0.9530560561694394,0.9583678577136182,0.9583213370900028,1.2814162483755929,1.2758334866399497,284.7572725616781,61.29363257888005,223.46363998279804,0.665,2.5170315718961325
1.0,0.001,1,0.11541554418103449,383.13804498859594,23.153071191917032,0.9395698978612104,0.8270487075305788,0.81,293.361831799723,55.41929792447798,0.8110889286977437,0.5645712081661227,0.665,56.853570433748025,59.463500880869354,1.0459061836786963,0.9967517685184132,0.9519215775788611,200,1.0,743.8704107537037,953.2076310256223,708.9501999740659,0.9530560561694394,0.9583678577136182,0.9583213370900028,1.2814162483755929,1.2758334866399497,284.7572725616781,61.29363257888005,223.46363998279804,0.665,2.5170315718961325
1.0,0.001,2,0.18481142241379309,383.13804498859594,23.153071191917032,0.9395698978612104,0.8270487075305788,0.81,293.361831799723,55.41929792447798,0.8110889286977437,0.5645712081661227,0.665,56.853570433748025,59.463500880869354,1.0459061836786963,0.9967517685184132,0.9519215775788611,200,1.0,743.8704107537037,953.2076310256223,708.9501999740659,0.9530560561694394,0.9583678577136182,0.9583213370900028,1.2814162483755929,1.2758334866399497,284.7572725616781,61.29363257888005,223.46363998279804,0.665,2.5170315718961325
0.75,0.001,0,0.05102976831896552,383.13804498859594,27.323990943220235,0.9286836916860253,0.8484832140758848,0.825,293.361831799723,52.86299123178308,0.8198027640218976,0.5946333507945403,0.695,56.853570433748025,62.56578859710327,1.100472461443943,1.021274727597548,0.9588341789396388,200,1.0,743.8704107537037,953.2076310256223,711.502691275058,0.9564874217192615,0.9608164714043727,0.9639811261044238,1.2814162483755929,1.2758334866399497,284.7572725616781,55.9896307833808,228.76764177829733,0.68,2.4690277016464552
0.75,0.0001,0,0.04166352370689655,383.13804498859594,30.057722964868205,0.921548581880552,0.8451901932684507,0.825,293.361831799723,53.597228602258404,0.8172999252375509,0.5855432229998332,0.685,56.853570433748025,64.314329990356,1.1312276344245094,1.0243756956529302,0.9649801391742752,200,1.0,743.8704107537037,953.2076310256223,713.1761754785468,0.9587371202948416,0.9631071264561445,0.9691693996366753,1.2814162483755929,1.2758334866399497,284.7572725616781,55.66751627702157,229.08975628465654,0.68,2.433428073912187
0.75,1e-05,0,0.03512257543103448,383.13804498859594,33.02139853926046,0.9138133135793305,0.8421890041509692,0.825,293.361831799723,56.13308622929214,0.8086557958650396,0.5823542873646361,0.685,56.853570433748025,66.77320118554188,1.174476830146548,1.0696501243507368,0.9724359329455957,200,1.0,743.8704107537037,953.2076310256223,714.8184153062009,0.9609448164256638,0.9651785277291003,0.9753304309741669,1.2814162483755929,1.2758334866399497,284.7572725616781,55.26861989071374,229.48865267096437,0.68,2.3845150111618825
0.5,0.001,0,0.05102976831896552,383.13804498859594,36.27237957650474,0.9053281707443478,0.8634137381573083,0.855,293.361831799723,54.43233496425659,0.8144532482963995,0.5520858911996496,0.71,56.853570433748025,68.60089437211464,1.2066242075694416,1.0667881942225184,0.9715156088252899,200,1.0,743.8704107537037,953.2076310256223,715.2849640019907,0.9615720072495562,0.9652432859553541,0.9734669748807175,1.2814162483755929,1.2758334866399497,284.7572725616781,54.68360997605361,230.07366258562448,0.7,2.36394724913026
0.5,0.0001,0,0.04166352370689655,383.13804498859594,43.21821478697292,0.8871993649488417,0.8443557881537185,0.855,293.361831799723,58.929610987166285,0.7991231148727034,0.5379382797585406,0.695,56.853570433748025,72.74918198923265,1.279588624499985,1.074215864482569,0.9754007805387086,200,1.0,743.8704107537037,953.2076310256223,719.6971898881143,0.9675034515204111,0.9713848961781766,0.9923493320348703,1.2814162483755929,1.2758334866399497,284.7572725616781,58.58195056677875,226.17532199489935,0.705,2.2839956366270333
0.25,0.001,0,0.05102976831896552,383.13804498859594,47.58050027608816,0.8758136893518251,0.8383857609198901,0.89,293.361831799723,60.08817281968763,0.7951738559475945,0.4694180961854839,0.735,56.853570433748025,76.04325484913532,1.3375282197579694,1.1244512739079207,0.9814573222518735,200,1.0,743.8704107537037,953.2076310256223,720.1028203021019,0.968048748669113,0.9712404254402955,0.9870819183201458,1.2814162483755929,1.2758334866399497,284.7572725616781,58.14708771389753,226.61018484778054,0.735,2.2445258950341516
